Asteroid_Name,Status,Exclusion_Reason,Taxonomic_Type,Density_Source,Library_Used,RMSE_Fit,Chi2_Reduced,Band_I_Depth,Band_II_Depth,BAR_Approx,Space_Weathering_Slope_S,Space_Weathering_Slope_Err,Grain_Density_gcm3,Grain_Density_Uncertainty,Bulk_Density_gcm3,Bulk_Density_Uncertainty,Macroporosity,Macroporosity_Uncertainty,Macroporosity_Status,Abund_Diopside_HighCa,Err_Diopside_HighCa,P16_Diopside_HighCa,P84_Diopside_HighCa,Abund_Dolomite_Carbonate,Err_Dolomite_Carbonate,P16_Dolomite_Carbonate,P84_Dolomite_Carbonate,Abund_Magnetite_Fe3O4,Err_Magnetite_Fe3O4,P16_Magnetite_Fe3O4,P84_Magnetite_Fe3O4,Abund_Plagioclase_Anorthite,Err_Plagioclase_Anorthite,P16_Plagioclase_Anorthite,P84_Plagioclase_Anorthite,Abund_Clinopyroxene_Augite,Err_Clinopyroxene_Augite,P16_Clinopyroxene_Augite,P84_Clinopyroxene_Augite,Abund_Olivine_Fo90_Mg,Err_Olivine_Fo90_Mg,P16_Olivine_Fo90_Mg,P84_Olivine_Fo90_Mg,Abund_Pigeonite_LowCa,Err_Pigeonite_LowCa,P16_Pigeonite_LowCa,P84_Pigeonite_LowCa,Abund_Orthopyroxene_En86,Err_Orthopyroxene_En86,P16_Orthopyroxene_En86,P84_Orthopyroxene_En86,Abund_Mg_Al_Spinel,Err_Mg_Al_Spinel,P16_Mg_Al_Spinel,P84_Mg_Al_Spinel,Abund_Troilite_FeS,Err_Troilite_FeS,P16_Troilite_FeS,P84_Troilite_FeS,Abund_Olivine_Fa50_Fe,Err_Olivine_Fa50_Fe,P16_Olivine_Fa50_Fe,P84_Olivine_Fa50_Fe,Abund_Iron Powder,Err_Iron Powder,P16_Iron Powder,P84_Iron Powder,Abund_Water_Ice_H2O,Err_Water_Ice_H2O,P16_Water_Ice_H2O,P84_Water_Ice_H2O,Abund_Phyllosilicate_Serpentine,Err_Phyllosilicate_Serpentine,P16_Phyllosilicate_Serpentine,P84_Phyllosilicate_Serpentine,Abund_Carbonaceous_Matrix,Err_Carbonaceous_Matrix,P16_Carbonaceous_Matrix,P84_Carbonaceous_Matrix,Abund_Saponite_Smectite,Err_Saponite_Smectite,P16_Saponite_Smectite,P84_Saponite_Smectite,Abund_Magnesite_Carbonate,Err_Magnesite_Carbonate,P16_Magnesite_Carbonate,P84_Magnesite_Carbonate,Abund_Epsomite_Mg_Sulfate,Err_Epsomite_Mg_Sulfate,P16_Epsomite_Mg_Sulfate,P84_Epsomite_Mg_Sulfate,Abund_Cronstedtite_FePhyllosilicate,Err_Cronstedtite_FePhyllosilicate,P16_Cronstedtite_FePhyllosilicate,P84_Cronstedtite_FePhyllosilicate
2078 Nanking (1975 AD),Analyzed,None,Sq,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.000684597919738845,1.0003133748911706,0.08655482202409304,0.0,0.0,-0.0009335686360308256,0.0002025690408031107,3.982169485100151,0.021223412110145938,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.2033121330833345,0.006020177901862903,0.19411150531518737,0.2063459381523814,0.20697789410776732,0.008629605862384804,0.19670604263260832,0.21386876440582203,0.0,0.0,0.0,0.0,0.0,0.0018728831688355984,0.0,0.0,0.0,0.0,0.0,0.0,0.15394610099317654,0.012159884933804871,0.15193507254180727,0.17523077344886887,0.21087547687843963,0.006223322796370166,0.19995958660517077,0.21307506216127922,0.0,0.002996096442960802,0.0,0.0,0.0,0.005514575131272852,0.0,0.0,0.0,0.0027169414750766296,0.0,0.00511693793595358,0.224888394937282,0.0065629803890961185,0.21291971651898384,0.22583036830322684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416 Vaticana (A896 JA),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 9.44 g/cm3 > 8.0 g/cm3),Sl,SiMDA Substring Match,N/A,,,,,,,,,,9.44,8.99,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100926 (1998 MQ),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008879161034778921,1.039364674163091,0.18453576394253035,0.048484848484848686,0.26273957659474745,-0.0006497336321266648,0.00021742057305482458,3.8858407176196943,0.003439712695780891,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.1217945257700821,0.000945372542115962,0.12067999220057543,0.12236974516705207,0.12259012945654481,0.0009246107779907738,0.1210991996384085,0.12280264140129259,0.1338674058047617,0.001342705297706114,0.13137529310503165,0.1341178731012893,0.0,0.0,0.0,0.0,0.0,0.0007347822894793331,0.0,0.0,0.0,0.0,0.0,0.0,0.12047796907334288,0.0014542090164998914,0.12016869899611853,0.12286092736455115,0.12663248767082663,0.0008634064542838842,0.12540907313156713,0.127073827265698,0.12086996942323551,0.001103126100650486,0.1198276940163489,0.12177480621157538,0.12681347107708332,0.0008110125240948526,0.12559101185790034,0.12715884498188942,0.0,0.003824416347720997,0.0,0.006120594647794,0.12695404172412308,0.0008660809540354295,0.12568952674060035,0.1273905689940919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845 Naema (A916 WM),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",C,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379 Abehiroshi (1991 HG),Analyzed,None,V,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0016159442211562689,1.0924282599723798,0.2284337047702516,0.08217829034647228,0.3597467826786924,-0.0008842635095128388,0.0003219484588372218,4.0200878248760015,0.03606117297421488,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.004803175160858658,0.0,0.0,0.15825149379816483,0.012323730172325461,0.14403831393171507,0.16902439882083126,0.20054373014748075,0.01694438861495323,0.19057961995643946,0.22580254984529236,0.0,0.0,0.0,0.0,0.0,0.002544391290021346,0.0,0.0,0.0,0.00041975431545734,0.0,0.0,0.17047039829394578,0.01938031269964768,0.174913899973732,0.2137078281021306,0.21294759398913737,0.00886412005035028,0.19024236696523356,0.20820595604407804,0.027482299193055167,0.019974139787431486,0.0,0.035224465968752186,0.0,0.006758621824351974,0.0,0.0,0.006213472911097209,0.006213113435335553,0.004467312248958315,0.015873184217299108,0.22409101166711887,0.010762433905218393,0.20038509491421744,0.22144272745316707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Maja (A861 GA),Excluded,Albedo too low for spectral feature discrimination (Albedo = 0.0160 < 0.03),Ch,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482 (1994 PC1),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0006640095135018312,1.0142875376360758,0.1852761708534748,0.028704870763333723,0.15493018142109002,-0.0008857821785596873,0.00019714567613297626,3.9794089737164557,0.0187314747297238,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0020415860058571223,0.0,0.0,0.2018203774128095,0.005824289799848446,0.18998183679286745,0.2018037540457509,0.20400195595620615,0.008299629720107279,0.1952434169002901,0.2107423008513465,0.0,0.0,0.0,0.0,0.0,0.001023822582690321,0.0,0.0,0.0,0.0,0.0,0.0,0.15678614399745094,0.010931829081283814,0.15861446301987925,0.17933330268260625,0.2120182548960107,0.005957244211461853,0.19830055620520565,0.20986524791423228,0.0,0.004175292194822525,0.0,0.0,0.0,0.009972833124943797,0.0,0.020592923171611325,0.0,0.002748025517116582,0.0,0.0,0.22537326773752267,0.006567074645936566,0.2094470077481341,0.2231793263597184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 Amphitrite (A854 EB),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0007973820665314288,0.9066454525497185,0.05010387188588816,0.0,0.0,-0.0009860417430393423,0.00017551418674122224,4.033848621314098,0.01990065593784731,2.38,0.51,0.4099927331371517,0.12144466719938453,Valid,0.0,0.00046231871793990054,0.0,0.0,0.17746464256538996,0.00613088973419345,0.1672687861343106,0.1791784442058957,0.21480733665461815,0.007892258662794955,0.2064751199348813,0.2221641367773282,0.0,0.0,0.0,0.0,0.0,0.0016537779326428815,0.0,0.0,0.0,0.0,0.0,0.0,0.1586094673599026,0.010212399950631995,0.16233176133016888,0.18125360192168802,0.21730372200993353,0.006864076322755802,0.2047317996745508,0.21974846013048707,0.0,0.002092229600995184,0.0,0.0,0.0,0.0070606288950728745,0.0,0.0,0.0,0.002522659994094984,0.0,0.0,0.2318148314101557,0.006362025267237868,0.21993518933792267,0.23247704375308145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866 Sisyphus (1972 XA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0006410655054143975,0.9578543602516882,0.0,0.03349218492290196,,-0.0008679070691941072,0.00018464385010914455,3.971744082795194,0.0195211800425587,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0020341730549293877,0.0,0.0,0.2029046689094118,0.005484916921699574,0.1911264060088785,0.2022062712721005,0.20015081501075693,0.008221066969654129,0.19242326070879565,0.20991555766153885,0.0,0.0,0.0,0.0,0.0,0.0016593517819553998,0.0,0.0,0.0,0.0,0.0,0.0,0.149690185732821,0.010690285865185077,0.15703931224067408,0.17639117536742918,0.21027836392100294,0.005374619929692506,0.19658433208005158,0.20776235040871738,0.013446372156570217,0.004146340795427905,0.0,0.0,0.0,0.01135476337237733,0.0,0.02782015773731283,0.0,0.0028762436855627495,0.0,0.0,0.22352959426943705,0.006652006307808258,0.20721507171118253,0.22008001423946225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865 Cerberus (1971 UA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007764162510163086,0.9207616611675754,0.10914008828117217,0.0,0.0,-0.0010318931914337743,0.00016822439429826756,4.0411595490847985,0.020551101723662455,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0009641937373660311,0.0,0.0,0.1725303726916008,0.0063979779539846205,0.16481267334831054,0.17676986253862936,0.21565878358300425,0.008621660170027337,0.20346609975229324,0.21926526928544812,0.0,0.0,0.0,0.0,0.0,0.001605017611662531,0.0,0.0,0.0,0.0,0.0,0.0,0.15640966928173497,0.010636062059392954,0.16026874852782028,0.18100933270976038,0.21766673714825532,0.006868121368197374,0.20227393238039085,0.2173016281349558,0.005925391458269468,0.004419494746863498,0.0,0.0008213189995325637,0.0,0.011192588328650424,0.0,0.024539211211773368,0.0,0.002886710542583323,0.0,0.005743234137198885,0.23180904583713527,0.007732616524973628,0.2149956159834055,0.23046168410498646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Pallas (A802 FA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",B,Radar / GM Measurement,N/A,,,,,,,,,,2.881,0.0,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32 Pomona (A854 UA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0007967853495571115,0.9341626444882265,0.08554524846867406,0.03573784644454059,0.41776541753371005,-0.0009741709728258605,0.0001998321777252181,4.038736808863773,0.022316439836610625,2.5,1.2,0.38099457372085344,0.27711034054018013,Valid,0.0,0.0009265207757102261,0.0,0.0,0.17481538545247388,0.006266746184585752,0.16531812046329597,0.1770361113593162,0.21437037661334318,0.00867048498911593,0.20467737520977916,0.22165293011614845,0.0,0.0,0.0,0.0,0.0,0.001721883169197404,0.0,0.0,0.0,0.0,0.0,0.0,0.15882735880389692,0.011215963673515569,0.1604140701855863,0.18182175570078102,0.21880873554584915,0.006352572042372209,0.20554546933120632,0.21942369607961312,0.0,0.004159353717895097,0.0,0.005516639767444614,0.0,0.007838384249417416,0.0,0.009657763842386544,0.0,0.0025567282091623145,0.0,0.005037286744540204,0.23317814358443692,0.006881497192683403,0.2189919717476877,0.2329123510754748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558 Janesick (1988 NF),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.000846244965795386,0.8755592376162027,0.08864184651496398,0.0,0.0,-0.0009540775697178638,0.00016208163356585254,4.073112135773449,0.02377661424498243,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0015018918910298248,0.0,0.0,0.15820228172602935,0.008641639916299031,0.1456472011871959,0.1615975266192428,0.2202003020768176,0.008690746471874402,0.20642323189885292,0.22356889625331303,0.0,0.0,0.0,0.0,0.0,0.001821271663421673,0.0,0.0,0.0,0.0,0.0,0.0,0.16135884265949674,0.011201635538983037,0.16237667953077706,0.18461998104309507,0.22297257692108383,0.00741652361086468,0.2093890080536663,0.22514362696276952,0.0,0.009246775790272728,0.0,0.014878212643837764,0.0,0.007877742389748185,0.0,0.010723761270533394,0.0,0.002638947578582232,0.0,0.0,0.23726599661657258,0.007389820857943373,0.22281417212148177,0.23761418130145015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021 Flammario (A924 EW),Excluded,Excessive bulk density uncertainty (> 50% relative error: 1.31 +/- 0.77 g/cm3),B,SiMDA Substring Match,N/A,,,,,,,,,,1.31,0.77,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 Hebe (A847 NA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0007987321480434325,0.9139238291287424,0.07164570061119546,0.0,0.0,-0.0010136839284360728,0.00018431748401415295,4.036399433098266,0.020880295537491052,3.81,0.5,0.0560894522087686,0.08661435089017633,Valid,0.0,0.000798302613385276,0.0,0.0,0.17587934282757947,0.006523668295238385,0.16577880626416996,0.17796121043988675,0.21527507542335036,0.007922017671583254,0.2054107736583236,0.2208054286946666,0.0,0.0,0.0,0.0,0.0,0.001659322073939199,0.0,0.0,0.0,0.0,0.0,0.0,0.15900260231814797,0.009219842047810413,0.1622742378923827,0.17857122466258124,0.2178227608265048,0.006212820989412305,0.20645777325199013,0.21850880746671505,0.0,0.0034145117390127636,0.0,0.0,0.0,0.006066876996025751,0.0,0.008731436834578622,0.0,0.0025435556674224067,0.0,0.000834953490142257,0.2320202186044174,0.006641265218921253,0.21958217859893484,0.23330014200762778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 Vesta (A807 FA),Analyzed,None,V,Radar / GM Measurement,Stony/Metallic,0.0015093156557203801,1.0604086541611057,0.11805688607109888,0.21697230370543674,1.8378623299852819,-0.0006617306930352537,0.0003731704980616003,4.096527315177739,0.04662065813495997,3.463,0.0,0.15464984520681802,0.009691932234346681,Valid,0.0,0.0,0.0,0.0,0.14388212136185438,0.009320154422751413,0.12907634312439725,0.1458360880730328,0.16994668073799638,0.018331863476599906,0.15558797363598723,0.18856606541939364,0.0,0.0,0.0,0.0,0.0,0.0016885824914267139,0.0,0.0,0.0,0.0007013285177911278,0.0,0.0,0.16572182940671631,0.02641137688230869,0.15124033887685856,0.20148200401549338,0.18353175998613494,0.011925512897705706,0.1576219822706287,0.18222930978838345,0.0,0.03341109810955181,0.0,0.0704926737522504,0.13114638810002288,0.008874586810532744,0.1172127149154726,0.13516221418189694,0.01100410294447715,0.007902955924897882,0.006758540567996139,0.02090893925172624,0.19476711746279793,0.015286457131998893,0.16276625302452485,0.19839533042975888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403 Cyane (A895 KA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008276951057811355,1.0791859342326402,0.14771025459131393,0.0,0.0,-0.0009506330086814951,0.00017828466525506438,4.0663146149352665,0.027888224218510373,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.001537213974621754,0.0,0.0,0.161082630331206,0.007556606580955194,0.15010988522934687,0.1658636150362847,0.21633258870740246,0.011181341786382228,0.20228775083264183,0.22393428889296949,0.0,0.0,0.0,0.0,0.0,0.001060402886847146,0.0,0.0,0.0,0.0,0.0,0.0,0.16095845637925402,0.011332381651008564,0.16326381960175085,0.18271201182154173,0.22349460298515936,0.007607300014423431,0.20946958051056913,0.22396610867193043,0.0,0.0055514117486608365,0.0,0.007052776165576127,0.0,0.00935072355978703,0.0,0.0159776030884091,0.0,0.0024795643035990006,0.0,0.0,0.23813172159697807,0.007790111652439854,0.22239344280355666,0.23870768725504807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377 Campania (A893 SD),Excluded,Excessive bulk density uncertainty (> 50% relative error: 0.91 +/- 0.56 g/cm3),Ch,SiMDA Substring Match,N/A,,,,,,,,,,0.91,0.56,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213 Lilaea (A880 DA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 0.77 +/- 0.42 g/cm3),B,SiMDA Substring Match,N/A,,,,,,,,,,0.77,0.42,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153 Hilda (A875 VC),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0105 < 0.0150, Band II depth = 0.0000 < 0.0150)",X,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873 Roddy (1984 WB),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008563627100928593,1.0851662735602023,0.12580905482633098,0.05458175778351049,0.43384602053370563,-0.0009566135788731971,0.00018349179236788708,4.06530330480597,0.02350065140218181,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.1616602532485286,0.007569440630773369,0.14857563122493198,0.16463542980164908,0.21819435482749677,0.008895091732949141,0.20894020263748062,0.22739119666160335,0.0,0.0,0.0,0.0,0.0,0.0015690236542599911,0.0,0.0,0.0,0.0,0.0,0.0,0.16146944271522393,0.012097226122045434,0.16362708494716985,0.18687928457026637,0.2219915601736764,0.006733519416083502,0.20987036815573654,0.22239203897409254,0.0,0.004375009450136997,0.0,0.0,0.0,0.005914224408922753,0.0,0.0,0.0,0.002833115586159029,0.0,0.005081392084362083,0.23668438903507433,0.00638146812209353,0.22417279603718612,0.23646331563039336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 Concordia (A860 FA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 0.63 +/- 0.32 g/cm3),Ch,SiMDA Substring Match,N/A,,,,,,,,,,0.63,0.32,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980 Tezcatlipoca (1950 LA),Analyzed,None,Sl,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.002239311642293163,1.219310949840645,0.0,0.05309526842645185,,-0.00040488332340834083,0.0005489584539910497,3.76761673020083,0.11655449444823682,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.06349918362221892,0.03204784034157208,0.05612233289821322,0.11602116249757607,0.0,0.04287357516346258,0.0,0.09330650877275143,0.06478750066678039,0.05911545354679225,0.0,0.15661536028050832,0.0,0.0006639672089447246,0.0,0.0,0.0,0.0021094699708849125,0.0,0.0,0.0,0.0019642756820620866,0.0,0.0,0.28651530654601715,0.11283136476880912,0.1510587838231333,0.3664788489962044,0.13201838830643783,0.04142052254473673,0.0907030193108146,0.15122935199447926,0.3047358357910794,0.0679357172622842,0.19627169206290565,0.3177755683472999,0.0,0.0,0.0,0.0,0.02740399116656774,0.01612610593844055,0.01237971676132978,0.04329529473452469,0.12103979390089878,0.04058181519927038,0.08592114669365856,0.1454630716382354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51 Nemausa (A858 BA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",Ch,SiMDA Substring Match,N/A,,,,,,,,,,1.43,0.5,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099 Opik (1977 VB),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0112 < 0.0150, Band II depth = 0.0000 < 0.0150)",Ch,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378 Pannekoek (1935 CY),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0042 < 0.0150, Band II depth = 0.0034 < 0.0150)",Cgh,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79 Eurynome (A863 RA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 2.36 +/- 1.39 g/cm3),S,SiMDA Substring Match,N/A,,,,,,,,,,2.36,1.39,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679 Pax (A909 BR),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0104 < 0.0150, Band II depth = 0.0000 < 0.0150)",K,SiMDA Substring Match,N/A,,,,,,,,,,4.99,1.62,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 Feronia (A861 KA),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 10.71 g/cm3 > 8.0 g/cm3),D,SiMDA Substring Match,N/A,,,,,,,,,,10.71,27.44,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78 Diana (A863 EA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",Ch,SiMDA Substring Match,N/A,,,,,,,,,,1.28,0.19,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691 Bede (1982 FT),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0080 < 0.0150, Band II depth = 0.0000 < 0.0150)",Xc,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 Alexandra (A858 RA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 3.50 +/- 2.11 g/cm3),C,SiMDA Substring Match,N/A,,,,,,,,,,3.5,2.11,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984 Gretia (A922 QD),Analyzed,None,Sr,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0018111352188242655,1.1256009810108898,0.3189290051239524,0.00398733184016431,0.012502255285983241,-0.0009032836220992324,0.00045593587827382056,3.861112115886719,0.07979035057126863,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.10018149627247853,0.022489290642080426,0.07649461389106013,0.10974440179262823,0.082508121895298,0.03129505712255159,0.055773488012330605,0.09598242626967539,0.11985328841352087,0.03507457013557905,0.10689491878603594,0.1522482704706785,0.0,0.0004328804392815036,0.0,0.0,0.0,0.0021560081734807025,0.0,0.0,0.0,0.00047297473168949846,0.0,0.0,0.13151620205061185,0.05817907065236472,0.0942465389741187,0.17986434646789853,0.1375609712314562,0.018461687606414187,0.11968912781874745,0.14804289978229251,0.19871216007492049,0.04818971536578064,0.177129343960581,0.22584719594367114,0.0,0.0,0.0,0.0,0.09627785891205577,0.01311446819783302,0.08268821003159799,0.10902895746018026,0.13338990114965832,0.018288461533306256,0.11524500612652426,0.14478813767306126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 Thisbe (A866 LA),Analyzed,None,B,SiMDA Substring Match,Primitive/Aqueous,0.00044190658375773003,0.7417381319298257,0.0370392053548777,0.0,0.0,-0.0005232145513277281,0.0001364733325374291,2.358263523727931,0.004989233445869454,3.44,0.84,,0.16420993032129175,Unconstrained (Measured bulk density exceeds grain density),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212057038477464,0.0034123397552639893,0.20836553831513258,0.2149678676987431,0.21106438474571418,0.0028899803415882385,0.20867318703251145,0.2144005509505174,0.1963980679588275,0.0033038886261386883,0.1933687364910876,0.1998625022271788,0.2012809948440047,0.0032810624586956283,0.19767919427326544,0.20370071163764036,0.17919951397398975,0.003414814407615126,0.17593798162200186,0.18273922667369683
145 Adeona (A875 LB),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",Ch,SiMDA Substring Match,N/A,,,,,,,,,,1.18,0.34,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 Kalliope (A852 WA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",X,SiMDA Substring Match,N/A,,,,,,,,,,3.08,0.58,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308 Polyxo (A891 FA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 3.06 +/- 1.76 g/cm3),T,SiMDA Substring Match,N/A,,,,,,,,,,3.06,1.76,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44 Nysa (A857 KA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0095 < 0.0150, Band II depth = 0.0000 < 0.0150)",Xc,SiMDA Substring Match,N/A,,,,,,,,,,2.2,1.1,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
